Restro Link,Image Link,Offer,Name,Food Type,Address
https://www.swiggy.com/restaurants/food-dom-sudama-nagar-main-rd-shantinath-puri-indore-174393,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/cv3whqsvzutoke5o3nz3",,Food Dom,Snacks,Shantinath Puri
https://www.swiggy.com/restaurants/my-lunchbox-gumasta-nagar-sudama-nagar-indore-722187,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/4b0a80423a5bf1443493578a8a09dd63",,My Lunchbox,"North Indian, Indian, Thalis",Sudama Nagar
https://www.swiggy.com/restaurants/shrinath-ice-cream-parlour-and-food-zone-usha-nagar-extension-sudama-nagar-indore-557016,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ijk3xanefiwhajg5ptvo",,Shrinath Ice Cream Parlour And Food Zone,"Fast Food, Italian, Beverages",Sudama Nagar
https://www.swiggy.com/restaurants/alif-kitchen-pipliyarao-manik-bagh-road-bhawar-kuan-indore-684464,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/697f82a44ce19e4ef51c9c93dd38bdf3",₹150 OFF ABOVE ₹599,Alif Kitchen,"North Indian, Fast Food, Chinese, Biryani",Bhawar Kuan
https://www.swiggy.com/restaurants/the-neples-pizza-mayura-ceramic-sudama-nagar-indore-659092,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/0fb08241bfa9c6cd5213147f434e161d",,The Neples Pizza,Indian,Sudama Nagar
https://www.swiggy.com/restaurants/shree-charbhuja-restaurant-sudama-nagar-indore-613219,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/kgzobnoai0zljm5qwrjo",25% OFF UPTO ₹65,Shree Charbhuja Restaurant,"Indian, North Indian",Sudama Nagar
https://www.swiggy.com/restaurants/boambay-cafe-service-rd-sudama-nagar-indore-652803,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/3b75eb4e45c837d2de3b1627aed6dbad",,Boambay cafe,"Fast Food, Pizzas, Chinese",Sudama Nagar
https://www.swiggy.com/restaurants/bake-stories-annapurna-rd-kantikriplani-nagar-indore-122192,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/l5xkikv6xf58dn0tdnyi",,Bake Stories,Bakery,Kantikriplani Nagar
https://www.swiggy.com/restaurants/nutrilitious-commit-to-be-fit-annapurna-rd-sudama-nagar-indore-652024,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/2c56dd475ebe4c64543fee03ef7eee61",,Nutrilitious (Commit To Be Fit),"Healthy Food, Salads",Sudama Nagar
https://www.swiggy.com/restaurants/the-zaffran-restaurant-ab-road-rajendra-nagar-indore-603351,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/duvnid2svfn5s0nf0le3",,The Zaffran Restaurant,"North Indian, Chinese, Biryani, Snacks",Rajendra Nagar
https://www.swiggy.com/restaurants/food-zone-family-restaurant-71-scheme-gopur-square-indore-317636,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zdvtx27qrfdyhrjmf4rz",50% OFF,Food Zone Family Restaurant,"Street Food, Indian",gopur square
https://www.swiggy.com/restaurants/kian-kitchen-dhanvantari-nagar-rajendra-nagar-indore-300467,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/sd3i7tpd8dgpxfnq7ccx",,Kian kitchen,Indian,Rajendra Nagar
https://www.swiggy.com/restaurants/rajput-kitchen-rau-and-rajendra-nagar-indore-752655,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/c2886f097cc7ecc85285901469b5d754",,Rajput Kitchen,"North Indian, Chinese",Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/the-indian-kadhai-sector-e-sudama-nagar-indore-742426,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b05e1bf78f121472db8382520cbaf33e",50% OFF UPTO ₹100,The Indian Kadhai,North Indian,Sudama Nagar
https://www.swiggy.com/restaurants/t-o-clock-cafe-rajendra-nagar-indore-400772,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ltmdnuzd28xbggr2jgu1",,T O Clock Cafe,"Pizzas, Fast Food, Beverages, Italian",Rajendra Nagar
https://www.swiggy.com/restaurants/shri-g-s-cafe-vip-paraspar-nagar-rau-and-rajendra-nagar-indore-645849,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f8ad711b812121976e4bfd060b34ba65",,Shri G S Cafe,Indian,Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/shree-prasanna-sudama-nagar-dwarkapuri-indore-323846,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/yxzf3uikjnkedpsfi84l",,Shree prasanna,"Thalis, Bihari",Dwarkapuri
https://www.swiggy.com/restaurants/royal-pizza-sarafa-sarafa-bazar-indore-323015,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/kkeme3cfifz0zzm4uak5",,Royal Pizza,Indian,Sarafa Bazar
https://www.swiggy.com/restaurants/apna-restaurant-new-palasia-nehru-nagar-indore-565458,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dmxthrhybrvgbupmnn0f",,Apna Restaurant,Beverages,Nehru Nagar
https://www.swiggy.com/restaurants/food-bank-kalani-nagar-near-mahi-medicose-indore-761156,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/af8349c33cc194911e3870097f79b0d5",₹100 OFF ABOVE ₹499,Food Bank,North Indian,Kalani Nagar Near Mahi Medicose
https://www.swiggy.com/restaurants/parathe-wali-gali-mig-colony-new-palasia-indore-754096,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/acb86da385052adb80a80a2592e31842",,Parathe Wali Gali,Indian,New Palasia
https://www.swiggy.com/restaurants/vaishnavi-restaurant-arodram-road-sarafa-indore-657866,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/2a302f105ec371d077438b301b23ccf8",,Vaishnavi Restaurant,"North Indian, Biryani",Sarafa
https://www.swiggy.com/restaurants/queens-kitchen-pulak-city-silicon-city-indore-567875,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/uevwsk9uydfxqgzculf2",30% OFF UPTO ₹150,Queens Kitchen,"North Indian, Indian, Gujarati",Silicon City
https://www.swiggy.com/restaurants/cafe-4-u-shree-laxmi-nagar-chhota-bangarda-road-indore-617151,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bpirxj0r7ji9hpwwc9zt",,Cafe 4 U,"Cafe, Pizzas, Fast Food, Snacks, Chaat",Chhota Bangarda Road
https://www.swiggy.com/restaurants/shiv-sagar-restaurant-bhawar-kuan-janki-nagar-indore-343880,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gshutse8n2uv75rg3wnr",,Shiv Sagar Restaurant,Indian,Janki Nagar
https://www.swiggy.com/restaurants/the-food-zone-shiv-shakti-nagar-new-palasia-indore-418427,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/orok05s93d6s25afnp19",,The Food Zone,Indian,New Palasia
https://www.swiggy.com/restaurants/baba-burger-nehru-nagar-new-palasia-indore-647601,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/4c619c950703385d6c7ce44868695f66",,Baba Burger,"Fast Food, Italian",New Palasia
https://www.swiggy.com/restaurants/shake-chili-shakambhari-ave-sarafa-indore-647593,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/271b71f7e642d79b95f872a6b77b11ce",,Shake Chili,"Indian, Pastas, Maharashtrian",Sarafa
https://www.swiggy.com/restaurants/sandwich-story-bhawrasla-sarafa-indore-623121,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nmhvncjxqlukx4r0jhhs",,Sandwich Story,Continental,Sarafa
https://www.swiggy.com/restaurants/char-minar-biryani-tm-nanda-nagar-new-palasia-indore-590549,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/t8agjj8vmiqfhp8v6eef",50% OFF ABOVE ₹700,CHAR MINAR BIRYANI (TM),"Biryani, Mughlai, Arabian",New Palasia
https://www.swiggy.com/restaurants/khandelwal-sev-chawni-chhawani-chowk-chhawni-indore-170990,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/hakmf9sfppff6d0rx8eu",,Khandelwal Sev Chawni,Snacks,Chhawni
https://www.swiggy.com/restaurants/bba-chawal-wala-janki-nagar-bhawar-kuan-indore-746513,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/481fc42f9821e18b124c235b3d1a073d",,Bba Chawal Wala,"Chinese, Snacks",Bhawar Kuan
https://www.swiggy.com/restaurants/momo-therapy-100-pure-veg-ab-road-bhawar-kuan-indore-422191,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/djrksspwjt3kdlibagu7",,Momo Therapy 100% Pure Veg,"Chinese, Beverages",Bhawar Kuan
https://www.swiggy.com/restaurants/mumbai-retro-square-navlakha-indore-530809,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fwgbcasmv3j3wsj8uof7",,Mumbai Retro,"Street Food, Snacks, Beverages",Navlakha
https://www.swiggy.com/restaurants/the-craving-castle-ish-kripa-bhawar-kuan-indore-613633,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/u1ihnbfjkkusl63pypsw",,The Craving Castle,"North Indian, Beverages",Bhawar Kuan
https://www.swiggy.com/restaurants/the-rockys-cafe-tiwari-marg-sudama-nagar-indore-638000,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/rsruyrpumikr0frtxk9m",,The Rockys Cafe,"Beverages, Fast Food, Italian-American, Chinese, Snacks",Sudama Nagar
https://www.swiggy.com/restaurants/the-fried-rice-sector-d-sudama-nagar-indore-607959,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/orojzyycv0vqjh3a5df8",40% OFF,The fried rice,"Chinese, Fast Food",Sudama Nagar
https://www.swiggy.com/restaurants/neema-kulfi-bank-colony-sudama-nagar-indore-624375,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/umcvc0dhaxgfvn54zouo",,Neema Kulfi,"Sweets, Desserts, Beverages",Sudama Nagar
https://www.swiggy.com/restaurants/rail-coach-restaurant-urban-haat-parisar-kesar-bagh-road-sudama-nagar-indore-643006,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nspjcxjug71a0nfwbuva",,Rail Coach Restaurant,"North Indian, Chinese, Fast Food, Beverages",Sudama Nagar
https://www.swiggy.com/restaurants/tandoor-retreat-transport-nagar-bhawarkua-main-rd-indore-434966,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zx4yho0okfet9xm0wt6f",,Tandoor Retreat,"Tandoor, North Indian, Chinese",Bhawarkua Main Rd
https://www.swiggy.com/restaurants/lite-meal-cafe-and-restaurant-aren-corporate-new-palasia-indore-672393,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f2036ffdbe75667c6a9445733924fda9",,Lite Meal Cafe & Restaurant,"North Indian, Pizzas, Burgers, Fast Food, Snacks, Chinese, Beverages",New Palasia
https://www.swiggy.com/restaurants/the-spoonful-cafe-ratna-lok-colony-vijay-nagar-indore-216525,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/y7w4azphoav5bjqnrbkn",,The Spoonful Cafe,"Combo, North Indian, Snacks",Vijay Nagar
https://www.swiggy.com/restaurants/ann-court-silicon-city-rau-and-bhawarkuan-square-indore-479330,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/oawoor7twbgb7awytxrn",,Ann Court,"Fast Food, Sweets, Indian",Rau & Bhawarkuan Square
https://www.swiggy.com/restaurants/siddharth-sandwich-corner-and-juice-center-vinoba-nagar-tilak-nagar-indore-353331,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/cwmtyzd7cjtofzhx4aqg",,Siddharth Sandwich Corner And Juice Center,Indian,Tilak Nagar
https://www.swiggy.com/restaurants/i-fresh-silicon-valley-rau-and-rajendra-nagar-indore-137648,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/aedkmdxelzm8ckeurxgb",,I Fresh,South Indian,Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/lootel-cafe-aictsl-geeta-bhavan-navratan-bagh-indore-69748,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/hnqjdzvetfoda5pxzqgp",,Lootel Cafe-AICTSL,Beverages,Navratan Bagh
https://www.swiggy.com/restaurants/bakers-junction-nehru-nagar-rd-new-palasia-indore-673227,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/95f1e3b726c1f0996d2289104ae7bea3",,Bakers Junction,Bakery,New Palasia
https://www.swiggy.com/restaurants/tushti-organic-anand-bazzar-shrinagar-indore-392927,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b4rppif3brjmriwkvuvd",,Tushti Organic,Indian,Shrinagar
https://www.swiggy.com/restaurants/amritsari-kulcha-house-hig-colony-new-palasia-indore-672382,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/7229c81ff7cc3e32548ec4b8e9973e8e",,Amritsari Kulcha House,North Indian,New Palasia
https://www.swiggy.com/restaurants/the-cake-n-bake-nehru-nagar-new-palasia-indore-748083,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e1114ef2ed8df79fdf4acaee0ec0b040",,The Cake N Bake,Bakery,New Palasia
https://www.swiggy.com/restaurants/the-baking-company-nehru-nagar-vijay-nagar-indore-579137,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ruwgo1vuejmg08nmvhnw",50% OFF,The Baking Company,Bakery,Vijay Nagar
https://www.swiggy.com/restaurants/bethak-cafe-and-tea-bar-ab-road-rau-and-rajendra-nagar-indore-591260,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/rxckodf6d1abxm3jlhh5",,Bethak Cafe & Tea Bar,"Beverages, Fast Food, Chinese, Burgers, Pizzas",Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/royal-legacy-sa-tower-new-palasia-indore-665643,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/2719aa9d5cc8f959961569cbd30a34b3",,Royal Legacy,"Indian, Cafe, Fast Food, Chinese, Home Food",New Palasia
https://www.swiggy.com/restaurants/sonu-momos-nanda-nagar-new-palasia-indore-605995,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ljcwflbh3qjz6mb7oi4f",50% OFF ABOVE ₹700,SONU MOMOS,"Chinese, Japanese, Singaporean, Malaysian",New Palasia
https://www.swiggy.com/restaurants/sunny-chinese-point-kalani-nagar-mari-mata-square-indore-409006,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/vcn77nbwu8evhpo1smgd",,Sunny Chinese Point,"Chinese, North Indian, Snacks",Mari Mata Square
https://www.swiggy.com/restaurants/chinese-special-old-palasia-baikunth-dham-colony-indore-501739,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lei4eymfp2kkm2jlcv8r",,Chinese Special,"Chinese, Snacks, Fast Food, Indian, Beverages",Baikunth Dham Colony
https://www.swiggy.com/restaurants/anand-shree-fruit-juice-pushparatana-solitaire-new-palasia-indore-523188,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/sfr2p7folvizbz2rjg5b",,Anand shree fruit juice,Beverages,New Palasia
https://www.swiggy.com/restaurants/osmium-lounge-sneh-nagar-bhawar-kuan-indore-665637,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d0cd1dc2f30f2de3b9be763ecd2bf543",,Osmium Lounge,"North Indian, Chinese, Tandoor, Snacks, Fast Food, Kebabs",Bhawar Kuan
https://www.swiggy.com/restaurants/shree-krishna-cakes-patnipura-square-new-palasia-indore-464281,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dizb93wqs2gh0zpgyifn",,Shree Krishna Cakes,Bakery,New Palasia
https://www.swiggy.com/restaurants/gurukripa-everfresh-sawer-road-sarafa-indore-567166,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wz2qt8eyovl4r6qubqpy",,Gurukripa Everfresh,Bakery,Sarafa
https://www.swiggy.com/restaurants/kavya-fast-food-talawali-scheme-no-54-indore-368869,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/yk9fsft8fzeuu3bt2zy8",,Kavya Fast Food,"Street Food, Indian, Beverages, Desserts",Scheme No 54
https://www.swiggy.com/restaurants/g-n-caterers-juna-risala-sarafa-indore-641220,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jgwyvn8kdtrfp976pszb",30% OFF UPTO ₹75,G N Caterers,North Indian,Sarafa
https://www.swiggy.com/restaurants/pizza-panda-tm-nanda-nagar-new-palasia-indore-653202,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/aeda109df92aa62f9c2bfed818935d2f",50% OFF ABOVE ₹700,Pizza Panda (Tm),Snacks,New Palasia
https://www.swiggy.com/restaurants/chick-in-kone-bcm-heights-vijay-nagar-indore-392954,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/rlnndldveiwk6s8sze38",,Chick In Kone,Chinese,Vijay Nagar
https://www.swiggy.com/restaurants/topibaz-da-restaurant-ahir-khedi-rau-and-rajendra-nagar-indore-727153,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/54968bb635df16188d3434fb3c614f2c",20% OFF UPTO ₹50,Topibaz Da Restaurant,"North Indian, Fast Food",Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/deepak-benjo-corner-talawali-sheetal-nagar-indore-317625,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lveoiyuilx8wccsfidao",,Deepak Benjo Corner,"Street Food, Snacks",Sheetal Nagar
https://www.swiggy.com/restaurants/jay-maa-kali-bengoli-restaurant-ramkrishna-bagh-dhiraj-nagar-indore-326112,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wmq2rksikgfdplv3nqhy",10% OFF ABOVE ₹149,Jay Maa Kali Bengoli Restaurant,"Indian, Chinese, Tandoor",Dhiraj Nagar
https://www.swiggy.com/restaurants/pasha-miya-kabab-corner-shree-nagar-old-palasia-indore-420651,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/r1lxbxlgqzbw19vasjdv",,Pasha Miya Kabab Corner,"Desserts, Kebabs",Old Palasia
https://www.swiggy.com/restaurants/sonams-kitchen-old-palasia-indore-757407,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b14cd9fc40129fcfb97aa7e621719d07",20% OFF ABOVE ₹700,Sonam's Kitchen,"North Indian, Burgers, Pizzas, Fast Food, Snacks, Beverages",Old Palasia
https://www.swiggy.com/restaurants/bhiya-ka-thiya-new-palasia-56-dukan-indore-84064,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/df90ntgb5ogldfb18dih",,Bhiya Ka Thiya,Snacks,56 Dukan
https://www.swiggy.com/restaurants/dessert-monk-seva-sardar-nagar-old-palasia-indore-416186,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nsa01sc4dtdfscdddiiw",,Dessert Monk,"Desserts, Beverages",Old Palasia
https://www.swiggy.com/restaurants/kabila-restaurant-piliyana-square-bypass-north-indore-670167,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/2a302f105ec371d077438b301b23ccf8",20% OFF ABOVE ₹700,Kabila Restaurant,"North Indian, Biryani, Desserts, Salads",Bypass North
https://www.swiggy.com/restaurants/victory-cafe-sikh-mohalla-main-rd-sarafa-indore-537730,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/uuhsatafxcq4zqkukazq",,Victory Cafe,"Fast Food, Beverages",Sarafa
https://www.swiggy.com/restaurants/lig-maggi-and-pasta-sneh-nagar-bhawar-kuan-indore-475329,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gdfjv50mgrsrn781h9sa",,LIG Maggi & Pasta,"Snacks, Pastas",Bhawar Kuan
https://www.swiggy.com/restaurants/mumbasa-cafe-54-scheme-vijay-nagar-indore-454843,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ohjlgmkdzhlyfiqsiube",,Mumbasa Cafe,"Beverages, Fast Food, Chinese",Vijay Nagar
https://www.swiggy.com/restaurants/gautam-chinese-wok-vinoba-nagar-old-palasia-indore-567566,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/iofeoqupqzvkeedksxop",,Gautam Chinese wok,"Chinese, Snacks, Pizzas, Fast Food",Old Palasia
https://www.swiggy.com/restaurants/hells-fire-pizza-badwani-plaza-building-old-palasia-indore-674507,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/3b20c3f71180b31efb3676ad6b223a6a",,Hell's Fire Pizza,"Pizzas, Beverages, Fast Food, Italian",Old Palasia
https://www.swiggy.com/restaurants/jai-ambe-restaurant-archana-nagar-sarafa-indore-567478,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/i2xodpmi2fcacnubvu3p",,Jai Ambe Restaurant,"North Indian, Chinese, Fast Food",Sarafa
